feature	loading	boot_mean	boot_sd	stability
TraesCAD_scaffold_000647_01G000500	0.640733240038419	0.0412972878757325	0.853546253470122	0.51
TraesCAD_scaffold_000647_01G000600	0.0243351234482223	-0.0634499017402687	0.758651955532586	0.45
TraesCAD_scaffold_000653_01G000500	-2.04924382055364	0.0864346786755846	0.890927371873708	0.44
TraesCAD_scaffold_000655_01G000500	0.0238028587572342	0.00869703087895339	0.84854033752003	0.5
TraesCAD_scaffold_136780_01G000100	-0.533674131164527	-0.0217700697936412	0.839190405136368	0.53
TraesCAD_scaffold_000661_01G000100	-0.599052812493846	-0.197830534844616	0.838672212179569	0.55
TraesCAD_scaffold_000661_01G000400	0.369763413277057	-0.0360382786590871	0.928611163476668	0.41
TraesCAD_scaffold_000670_01G000200	-0.608187678350167	-0.11473718298108	0.727357404256987	0.53
TraesCAD_scaffold_000670_01G000300	1.48562497114536	0.0731657194544948	0.79328096126762	0.53
TraesCAD_scaffold_000670_01G000500	-0.833783202399738	0.0125936125929874	0.700241248362231	0.48
TraesCAD_scaffold_000672_01G000100	1.02581682028789	-0.0172519739924837	0.906076386766591	0.47
TraesCAD_scaffold_000673_01G000100	0.296350775909482	0.0897972722168877	0.897911067698247	0.52
TraesCAD_scaffold_053152_01G000100	0.646232521094522	-0.0343406705120137	0.854028598048313	0.48
TraesCAD_scaffold_050403_01G000100	0.0662883969503528	-0.115723897593217	0.800799407739306	0.44
TraesCAD_scaffold_000702_01G000200	0.622963904321347	-0.121980096056708	0.794574948048628	0.47
TraesCAD_scaffold_000704_01G000100	-0.744831926457417	-0.0729665848678394	0.889952745094583	0.54
TraesCAD_scaffold_047240_01G000400	0.404308638735193	-0.0526946950116431	0.710704388833045	0.51
TraesCAD_scaffold_076996_01G000100	0.0296864462217509	-0.125425033250519	0.887590490364577	0.44
TraesCAD_scaffold_030515_01G000100	-0.022863946438103	0.0190503851268133	0.856098386764538	0.44
TraesCAD_scaffold_109897_01G000100	-0.486300006105877	-0.00671180517118374	0.778178292498998	0.5
TraesCAD_scaffold_000739_01G000100	-1.60967972973428	0.201308664944961	0.793106196181602	0.36
TraesCAD_scaffold_000744_01G000100	-0.0260601235675369	-0.0702297979228436	0.877423898764769	0.53
TraesCAD_scaffold_000746_01G000300	-0.0723629913464882	-0.047221425320425	0.837051555799778	0.57
TraesCAD_scaffold_064847_01G000200	-0.581075747339797	-0.0476320221899053	0.810543017828199	0.54
TraesCAD_scaffold_000754_01G000300	0.20213890122812	-0.0761733926133789	0.723554201646132	0.48
TraesCAD_scaffold_006109_01G000100	0.219955623547326	-0.0586017482236241	0.856959980190285	0.51
TraesCAD_scaffold_000763_01G000500	1.16882253731285	0.193419668347018	0.867502504384977	0.56
TraesCAD_scaffold_065944_01G000100	1.29496269461911	0.0523778496474495	0.744256709779397	0.52
TraesCAD_scaffold_032600_01G000100	-0.308754835880109	0.120618096755217	0.829829648123156	0.4
TraesCAD_scaffold_000772_01G000600	0.506039527770557	0.156313323130675	1.02928390482346	0.61
TraesCAD_scaffold_070719_01G000200	0.254614708201628	-0.107347446900754	0.930507881087663	0.46
TraesCAD_scaffold_066797_01G000200	0.521468663680079	0.0616869523569024	0.745231889026699	0.5
TraesCAD_scaffold_000796_01G000400	-0.509857100444492	0.0360890934875853	0.761485028747683	0.46
TraesCAD_scaffold_000802_01G000100	-0.0900189207590496	0.0546404845341979	0.910873958527516	0.52
TraesCAD_scaffold_119973_01G000200	-1.62362463581224	0.053059013584553	0.840433805007468	0.43
TraesCAD_scaffold_000804_01G000100	0.384954655862763	-0.0233202196404981	0.853621831340852	0.48
