feature	component	loading	boot_mean	boot_sd	stability
TraesCAD_scaffold_001070_01G001000	1	-0.0040879252015023	-0.00386436901498619	0.000973882290615267	1
TraesCAD_scaffold_011395_01G000900	1	-0.0134094889151172	-0.0129455373766001	0.00253243079475315	1
TraesCAD_scaffold_001077_01G000100	1	-0.00209227097516614	-0.00215999651666101	0.00259998291260967	0.77
TraesCAD_scaffold_001094_01G000200	1	0.00804493141631638	0.00795804168678211	0.00151309835790052	1
TraesCAD_scaffold_024492_01G000100	1	-0.00158481183438484	-0.00153836687045025	0.000893114968495785	0.955
TraesCAD_scaffold_041632_01G000200	1	-0.00220502357418907	-0.00219095192127231	0.00374963845579031	0.715
TraesCAD_scaffold_001114_01G000100	1	0.0482128650664425	0.0471773807084628	0.00277177270491209	1
TraesCAD_scaffold_001132_01G000300	1	-0.00188813247248393	-0.00196041822542214	0.00127067635437566	0.95
TraesCAD_scaffold_001137_01G000700	1	-0.00886750119807862	-0.00876145817941315	0.00263029459396079	1
TraesCAD_scaffold_040423_01G000100	1	0.00345815896059667	0.00332542738814564	0.00164117259859451	0.97
TraesCAD_scaffold_001166_01G000200	1	-0.00513366679863713	-0.0048917621014391	0.00175471357402908	1
TraesCAD_scaffold_001169_01G000300	1	0.00841768755629968	0.00838685933856105	0.00102924955134929	1
TraesCAD_scaffold_001171_01G000600	1	-0.00777228544190905	-0.00755148529453633	0.00254903910228127	1
TraesCAD_scaffold_086867_01G000400	1	-0.00232857642136389	-0.00240862752296643	0.0017657184844129	0.89
TraesCAD_scaffold_001181_01G000100	1	-0.00712289899398254	-0.00676173860844629	0.00309825308427833	0.96
TraesCAD_scaffold_145392_01G000100	1	0.00106242627011746	0.000947822451360418	0.00154294317588745	0.73
TraesCAD_scaffold_001183_01G000200	1	0.002032743454885	0.00217001982002191	0.00142802023693567	0.935
TraesCAD_scaffold_037275_01G000100	1	0.00234732051662457	0.00230343478338293	0.00106880719252787	0.985
TraesCAD_scaffold_001188_01G000300	1	0.000362269884768784	0.000192074049726325	0.00280346069258345	0.5
TraesCAD_scaffold_001208_01G000100	1	-0.0024338407515179	-0.00227220377817975	0.00272779320740361	0.81
TraesCAD_scaffold_001226_01G000100	1	0.00593820741264422	0.00590079594646585	0.001359102983738	1
TraesCAD_scaffold_001226_01G000500	1	-0.00146566062161462	-0.00144146805984099	0.00184530655686865	0.765
TraesCAD_scaffold_105068_01G000200	1	0.014112247523418	0.0143073595128004	0.00239827736635094	1
TraesCAD_scaffold_024023_01G000200	1	0.0118755158690238	0.0109944537441365	0.00331685276095929	1
TraesCAD_scaffold_001246_01G000100	1	0.00795981078848485	0.00787564514101693	0.00146628213904641	1
TraesCAD_scaffold_027656_01G000100	1	0.000297192439420503	0.000563138074657313	0.00182692726517431	0.63
TraesCAD_scaffold_001260_01G000200	1	-0.00424701381412748	-0.00386011969777578	0.00322614256978774	0.89
TraesCAD_scaffold_001264_01G000200	1	0.0164438133087728	0.0162142155765398	0.00282111668981533	1
TraesCAD_scaffold_001301_01G001200	1	-0.00504453444136272	-0.00494982992104654	0.00355524746241476	0.93
TraesCAD_scaffold_001312_01G000400	1	8.10260952625613e-05	6.99726517284051e-05	0.0012137431656188	0.52
TraesCAD_scaffold_001312_01G000500	1	0.00304695142948375	0.00302726832105231	0.00163905485586322	0.975
TraesCAD_scaffold_001330_01G000100	1	0.0243371892297727	0.0239612467697233	0.00226472045693874	1
TraesCAD_scaffold_107339_01G000100	1	-0.00835971760501275	-0.00811589459747682	0.00807467775680054	0.76
TraesCAD_scaffold_001338_01G000200	1	-0.0275558561691753	-0.0269004896629734	0.00309313874142229	1
TraesCAD_scaffold_089757_01G000100	1	-0.000782225188975039	-0.00070459987600723	0.00140494911421208	0.67
TraesCAD_scaffold_001342_01G000100	1	0.0855479078031247	0.0839640513394429	0.00246194345135168	1
TraesCAD_scaffold_001342_01G000200	1	0.00928424816312481	0.00922399871381179	0.00301683104516516	1
TraesCAD_scaffold_001342_01G000500	1	0.0507687994916085	0.0497837670996425	0.00339344203693949	1
TraesCAD_scaffold_001351_01G000100	1	0.00311467413108117	0.00314092058169469	0.00212888716402221	0.91
TraesCAD_scaffold_081135_01G000100	1	0.000399718913929364	0.000522794005942548	0.00150333984372924	0.605
TraesCAD_scaffold_001357_01G000300	1	0.0806917431034657	0.0794839799733012	0.00245064424243802	1
TraesCAD_scaffold_001357_01G000400	1	0.0738301930142138	0.0728749136496404	0.0026908831995516	1
TraesCAD_scaffold_001363_01G000100	1	-0.00218053820707796	-0.00208474945944289	0.00063642720233606	1
TraesCAD_scaffold_079999_01G000400	1	-0.00541287454059987	-0.00541598391220905	0.00118118120586263	1
TraesCAD_scaffold_049886_01G000200	1	0.000542770786028723	0.000343107171446006	0.00312639099034425	0.555
TraesCAD_scaffold_001384_01G000100	1	-0.00821408832206398	-0.00788708609493426	0.00297292948177709	0.995
TraesCAD_scaffold_028045_01G000100	1	-0.00254903674256291	-0.00239994158283682	0.000960276809320199	0.995
