"gene_id","amplitude","regulated","lrt_fdr","archetype","distance","d_pca2","d_umap","correlation","distance_flag","ml_r2","ml_flag","kinetics_flag","convergence","convergence_label"
"TraesCAD_scaffold_000030_01G000100",1.520120772717,TRUE,0.0386948257257129,"amplified",6.10067030761329,2.39204076108811,1.39117104763738,0.594721399130171,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000081_01G000100",2.50022369596091,TRUE,0.0122802979475862,"amplified",4.28442500288927,0.568026842136121,1.08521927775047,0.218843101596523,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000092_01G000200",-3.39835263540276,TRUE,0.00349059990062398,"anticorrelated",4.49078624160171,3.77900013102049,4.81499347910086,0.0603510703786983,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_015654_01G000200",13.0247791047463,TRUE,0.016424936836533,"amplified",7.78786544702646,7.36179722730942,4.04821980729284,-0.342825538413721,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000198_01G000100",-21.596860982042,TRUE,0.00103020576945606,"anticorrelated",4.75964597950382,2.0831777174233,2.45821726186695,0.125371240116942,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000224_01G000800",-4.81287741008246,TRUE,2.40276008751008e-08,"anticorrelated",4.17975171530155,1.27007013806416,3.41206525161581,0.02166912321273,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000354_01G000300",1.65917989612966,TRUE,0.00982865053656516,"amplified",4.45154552269121,3.38180717340546,7.59677459547639,0.0189051682700923,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000382_01G000500",0.423258673740375,TRUE,3.51759430214667e-05,"buffered",5.59951520830346,4.68570149200537,1.52040760552103,0.984651043839377,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_054786_01G000400",0.0950546372854918,TRUE,0.00597157184982467,"buffered",5.85736549865222,5.71182096639974,2.09338715172976,0.665432503510823,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000620_01G000200",1.71229172169658,TRUE,1.37423989315661e-05,"amplified",6.89720336869095,5.40942887859714,3.50388656228916,0.346059128628268,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000672_01G000100",61.0897875501672,TRUE,1.83029109709472e-07,"amplified",5.89455052802985,5.1268629518668,8.39389398612692,-0.504991948824031,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_066797_01G000200",-1.20886672607569,TRUE,1.8718632836684e-06,"anticorrelated",5.43775500811951,4.05508245207533,8.29292060551524,-0.322850385504816,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_000888_01G000800",-1.36329686264004,TRUE,0.0156621073611667,"anticorrelated",4.27818681320576,3.1722759318979,7.09670272781658,-0.722357153827471,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001048_01G000300",2.84184909633652,TRUE,0.000113596366142998,"amplified",4.67651654836023,3.83684095951537,3.92540737982574,0.186256603048118,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_041632_01G000200",25.4146112130246,TRUE,0.00234163369914464,"amplified",6.80663305896006,4.77850882090118,4.47279160670563,0.048991835781576,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001114_01G000100",3.24075424733445,TRUE,1.34887080287368e-17,"amplified",5.8011140976667,2.99166981955516,2.09887312850169,0.628862685403229,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001188_01G000300",2.84768048127117,TRUE,2.77277912042253e-09,"amplified",5.27882601280355,2.66164407205018,7.34934927635898,0.0284822085541381,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001226_01G000500",-0.239537801697348,TRUE,0.0039104053516928,"anticorrelated",4.11930068958969,3.90775397253973,7.39421963474952,-0.185619995070211,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001260_01G000200",-11.0397312200056,TRUE,0.0270472524808157,"anticorrelated",6.36365884088638,3.96310121644903,4.87078924281639,-0.480717541627156,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001342_01G000100",1.73160169924984,TRUE,3.55691351977242e-11,"amplified",8.16899411566019,6.10210060435982,1.57802643358567,0.810383795067812,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001342_01G000500",1.57575177946588,TRUE,0.016543566261063,"amplified",6.05430336494382,2.46438062471654,1.26165772410186,0.601905705127233,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001357_01G000300",1.84961803658168,TRUE,1.78944182011264e-11,"amplified",5.93382199876085,4.44004322559957,1.36012334410729,0.894820962772757,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001357_01G000400",1.46436613779542,TRUE,0.00728673698293252,"amplified",6.80569713247618,4.71503510093466,0.910576071967578,0.852418096123329,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_077056_01G000100",-0.959791189248079,TRUE,1.81975167096084e-09,"anticorrelated",4.89035878907882,3.68555185948629,2.20699876603459,0.243193026983212,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_001925_01G000100",-38.87662774023,TRUE,0.00015849796817016,"anticorrelated",4.19224301350493,1.61462422817914,3.2021640174814,0.029138153775675,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_106536_01G000200",-5.66811155743795,TRUE,2.44352733489967e-08,"anticorrelated",4.21362684698665,3.75136272715296,7.08216447564072,-0.652673058787944,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_004760_01G000200",-3.56288894646501,TRUE,0.00087062631340324,"anticorrelated",5.74357443471579,0.480705706623488,1.207025489547,0.20970895705462,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_079577_01G000100",-0.698061033060979,TRUE,2.02368658261339e-14,"anticorrelated",7.80253308916045,7.24122924655276,8.96465338094773,-0.699945921380028,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_002060_01G000100",-1.99642786786527,TRUE,1.71585729720623e-28,"anticorrelated",5.36220384003402,3.37719174697012,7.3619841346065,-0.434212360730732,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_101856_01G000200",1.99537990882814,TRUE,0.0449979163353092,"amplified",4.62881947289885,4.40640302609596,3.4435245287959,0.308437679247332,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_035606_01G000100",-468.951823949354,TRUE,3.68956134856523e-40,"anticorrelated",5.36701955919958,1.62177068897693,4.09357112952203,0.271572905575056,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_002471_01G000300",4.75663789659185,TRUE,2.85500676642196e-07,"amplified",9.8554991877997,7.97272064299773,10.3278963551984,-0.0609284529051847,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_044575_01G000100",5.15737125686316,TRUE,0.0015524291067317,"amplified",5.42320472164935,3.41353560000389,1.31722641345641,0.578904601773691,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_002663_01G000400",4.38960955067664,TRUE,1.25445065232368e-19,"amplified",4.21728448461812,4.04654870515767,3.2209031297651,0.324041915886709,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_002683_01G000300",2.55031067164716,TRUE,1.60685830317798e-05,"amplified",5.02147545839019,2.5366256121943,5.17413279295163,0.144242869836121,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_002758_01G000200",2.40203092862597,TRUE,1.73665400034511e-11,"amplified",7.33088407665693,7.09583074211522,2.58416791639575,0.69004719939697,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_002773_01G000600",5.86031374926919,TRUE,1.62194371222531e-19,"amplified",7.64132483614043,7.09237778685253,4.54327267036891,0.0641990534096657,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_098819_01G000100",-1.57564843601806,TRUE,0.0449332262441844,"anticorrelated",8.20538539311392,3.58381858329633,1.31503746916757,0.37764084196023,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_089936_01G000100",6.71028609250344,TRUE,4.23456248652586e-05,"amplified",4.85282302226671,2.31961461068893,4.71844815176288,-0.0622805126391115,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003053_01G000100",-53.7145950138998,TRUE,1.37642317018666e-05,"anticorrelated",4.71390592971207,1.93901585811534,4.23377054243016,-0.223626462477499,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003054_01G000100",23.8751215257541,TRUE,7.11306634395818e-75,"amplified",5.75752454686026,1.38330765628568,3.35261054935636,0.193770408619403,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003094_01G000300",-2.73421751388294,TRUE,5.53562764462066e-61,"anticorrelated",4.32480753158691,2.85858481276448,3.10327406438833,0.146536522897721,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003131_01G000200",-3.39034512251036,TRUE,2.89581437368708e-13,"anticorrelated",6.28356246390195,4.90698525352521,5.29235946991307,0.00522109224880938,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_006571_01G000500",3.39266466394642,TRUE,8.244759373947e-09,"amplified",4.82381978612043,4.65785596447683,3.27495428988048,0.503353322312338,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003324_01G000300",9.32302346098305,TRUE,3.55907280231288e-05,"amplified",10.6730340970516,10.1322320407236,5.8074038740541,-0.349762046808294,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003560_01G000200",-5.23098251012096,TRUE,4.90732336394103e-05,"anticorrelated",5.06045140779002,4.87779118422363,5.30611435411192,-0.39700452927585,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003614_01G000200",-61.9279700468994,TRUE,1.24269544606453e-15,"anticorrelated",4.18365694836696,2.103944275257,6.49839285750043,0.291080764095017,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_082647_01G000200",-3.67761614054918,TRUE,0.000773522645905282,"anticorrelated",4.82811378542589,0.635588905131732,0.861245774285938,0.128508622163502,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_146440_01G000200",2.89279729449948,TRUE,0.000572805020195107,"amplified",5.80309361664574,2.47828448848913,6.58232020883918,-0.591778917235833,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003824_01G000100",2.12553466204901,TRUE,6.94982362813054e-14,"amplified",6.72872392116415,5.05134141628236,6.39263962162761,-0.00940478925150111,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_003918_01G000200",2.49189091462677,TRUE,2.45103244952798e-09,"amplified",6.74395472884408,6.51794566897844,3.98358945880032,-0.159318656953406,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_004044_01G000600",-2.68067571484011,TRUE,1.53205650153341e-06,"anticorrelated",5.00160244915734,1.82804172173294,4.30727788215845,-0.444711211488377,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_004054_01G000200",2.04258109135314,TRUE,8.06790728696609e-22,"amplified",11.6940472892814,11.4105998541248,4.09674069226591,-0.254322849059681,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_094225_01G000200",-0.255362287435343,TRUE,0.0148150561388062,"anticorrelated",4.00903992038618,0.370942247866793,2.60584395028549,-0.721528335287285,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_004176_01G000200",-17.784048643051,TRUE,0.032705650600203,"anticorrelated",6.67603607528169,4.77858264574728,5.78213810043949,-0.674244209811784,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_094530_01G000100",0.372147561309626,TRUE,0.000125425736421462,"buffered",4.66871584664187,4.6499523516291,1.99824876607538,0.969873833231663,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_108091_01G000100",-0.138714630461256,TRUE,2.5535969028859e-06,"anticorrelated",4.87372329344459,4.73824863127965,6.24597007617514,0.248754018114938,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_004916_01G000600",-2.27312876858296,TRUE,1.3449719691295e-16,"anticorrelated",4.44920029783959,3.63288676287743,8.28513107211755,0.0725604430961356,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_004985_01G000300",-6.05706762568338,TRUE,1.19682635126876e-19,"anticorrelated",5.39883930811644,0.914280203157756,3.43198440095323,-0.0551873128423806,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_005023_01G000200",-7.81294964229853,TRUE,1.10942863774671e-15,"anticorrelated",4.04101857354605,2.67505991366749,3.77191552665238,-0.415286586166637,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_005066_01G000200",-0.308193950961892,TRUE,0.0353318791236016,"anticorrelated",6.87560716888695,6.18158917334906,4.03888320993033,-0.157439282035026,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_057686_01G000100",-10.1734683280343,TRUE,3.18658340753836e-22,"anticorrelated",4.33942047563292,1.75336837719624,2.33889050099658,0.108132164495924,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_005166_01G000300",-3.28631505721578,TRUE,2.48723941387881e-06,"anticorrelated",5.29340851800129,4.91295465026413,4.532466886578,-0.319057884812411,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_005197_01G000300",2.01685226762952,TRUE,0.00130016689091531,"amplified",3.98613579280947,3.01401318002594,3.79277538685198,0.67374049946562,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_005235_01G000100",1.83481706756445,TRUE,4.44442764123808e-16,"amplified",4.83897722715762,2.68492034955556,0.514154572819013,0.836866495237545,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_005404_01G000300",4.50073260698233,TRUE,4.42537617263392e-64,"amplified",7.43528877531952,5.37632647714738,6.30487811136061,-0.388329593579689,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_005419_01G000600",0.446941419526301,TRUE,0.00181088157791719,"buffered",5.92634278266383,4.11543256453865,2.981244123008,0.267323301461083,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_005929_01G000200",38.1151685187425,TRUE,1.52292169261396e-09,"amplified",4.36643330910027,1.97309875616805,5.50811212188189,0.513437366171745,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_006087_01G000200",-1.49415999796647,TRUE,0.000599377973603819,"anticorrelated",6.45373595052506,6.04357494456259,3.84862841677088,-0.107485929653041,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_006087_01G000300",-1.10263405469356,TRUE,3.76401523888323e-16,"anticorrelated",6.9509969568582,6.54290119171887,7.31093022563374,-0.591007194788694,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_042854_01G000300",1.33037945167744,TRUE,9.85723233486487e-05,"amplified",5.97383643441051,5.57330764218223,2.8928366562391,0.696049268520217,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_006470_01G000200",2.98243959329169,TRUE,0.0133298468934853,"amplified",3.97330680320556,3.26598592763215,4.0165647032739,-0.435425481520501,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_006571_01G000300",10.0372197519523,TRUE,0.0360370700040443,"amplified",5.01774638104381,2.95925557843745,3.97509915140581,0.133892774273199,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_006571_01G001600",1.61099753102965,TRUE,0.000719595592651288,"amplified",8.60166186028986,8.26691914312008,3.97857943721665,0.0989807021696462,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_121972_01G000100",-16.9714474316772,TRUE,4.0272717162727e-19,"anticorrelated",5.32195537880093,3.5385926569574,3.64055982841289,-0.405153875439478,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_006849_01G000300",-8.53100151660718,TRUE,0.00161662472825944,"anticorrelated",3.96772556895582,3.62123241062391,4.35657849210497,-0.370638005963107,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_007352_01G001100",-3.1202590842827,TRUE,6.48969952852515e-08,"anticorrelated",4.23425180757647,2.05821466003442,4.36868452657297,-0.0607964689391193,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_056392_01G000100",2.11760132955313,TRUE,0.00284471623850595,"amplified",5.17401944655671,4.480013108241,5.22350395983928,-0.0487595125125302,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_008279_01G000100",-0.479875952905131,TRUE,0.00138052467413702,"anticorrelated",4.74427992062317,3.52867182177502,10.8501483475927,0.0363380514910234,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_008284_01G000200",5.78482280744182,TRUE,1.66740791977278e-91,"amplified",5.40688375083457,3.21228460858402,4.2679998900592,0.171254542185848,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_008337_01G000100",-3.48968493911005,TRUE,3.61944902442743e-19,"anticorrelated",5.43079745908262,2.65074028354895,6.89128858150574,-0.0347073466009403,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_008386_01G000400",-5.8674499519168,TRUE,7.55069062670084e-52,"anticorrelated",4.10371970187258,1.7190046692934,4.05050854213829,0.307974959527252,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_008402_01G000100",0.336152119480462,TRUE,0.0348328007537953,"buffered",8.55921732373062,6.72502417714759,1.21691131841602,0.723448967911087,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_008421_01G000100",5.79499409856226,TRUE,9.00876141755802e-94,"amplified",5.35272744882839,1.65125563601913,1.59034793355607,0.41354378827838,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_076765_01G000200",9.54682450437449,TRUE,5.76281704431416e-27,"amplified",4.48157309785919,2.80061528912175,4.19732257901839,0.497639605736219,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_008792_01G000800",-0.923156072379143,TRUE,0.0304617991948992,"anticorrelated",4.82130372741362,2.30623268433804,6.90166107034101,-0.160478748777042,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_008923_01G000100",2.54705767534279,TRUE,0.0059451037899153,"amplified",5.18173290494498,2.77461098499596,1.93419773703227,0.269243860102556,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_111685_01G000100",0.266750279047624,TRUE,0.0149868627421333,"buffered",8.52036044167559,8.05324675571291,3.36761048449765,0.823362755482836,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009007_01G000300",86.5732111893103,TRUE,8.70257636776057e-05,"amplified",5.21881635769654,4.04629571402312,6.54114117570746,0.0450073729527589,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009023_01G000100",-0.118395041655239,TRUE,0.0207085523990565,"anticorrelated",5.89251021870781,5.56888972229096,7.93534551386843,0.265487039560637,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009101_01G000300",-0.865580711498912,TRUE,0.00490287434582004,"anticorrelated",4.87141317988589,1.18732993712046,2.2331947570489,-0.146758057711349,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009181_01G000300",-1.70408205557117,TRUE,7.97689572224796e-10,"anticorrelated",5.60395059107482,4.58087402337962,11.6171456889745,-0.267606305037151,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_063128_01G000300",98.2417582429453,TRUE,7.94344713893628e-14,"amplified",6.98142846474495,3.55550640369549,6.58879455103356,0.0838837705659878,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_078194_01G000100",49.9833785989906,TRUE,0.000137144138649327,"amplified",6.15025052445927,1.80761768193308,4.370072291826,-0.118136460825438,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009396_01G000400",-0.988362564419965,TRUE,5.24876069871488e-11,"anticorrelated",4.58712638854974,1.09892978379687,1.21468649717871,0.0110493477987998,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009592_01G000400",-4.64178854446733,TRUE,2.02585065730986e-11,"anticorrelated",4.01874438342341,3.31507023461918,7.67448014102231,0.216743886242906,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009750_01G000200",70.6909451450855,TRUE,5.05111695390843e-16,"amplified",6.19584119997183,5.39283182110215,3.83391293304105,-0.134571505245442,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009838_01G000100",1.5881723405531,TRUE,3.29303405190391e-16,"amplified",3.97901852088944,1.95280196502831,0.139255147682716,0.8988933813818,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_009923_01G000100",-0.327290308972093,TRUE,0.0166714907960382,"anticorrelated",6.46693292387828,6.33951617778138,6.5371658835353,-0.44215633072519,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_010040_01G000600",21.3312068607798,TRUE,0.00954979459371058,"amplified",4.49469810082051,2.65089345691772,5.80522222425421,0.00905144985204494,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_010070_01G000200",-3.44704148244917,TRUE,3.05437171663993e-44,"anticorrelated",4.23402345311217,2.84161687865647,6.25218213740286,-0.329470312627293,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_010188_01G000100",-4.19283662008314,TRUE,3.23913908035607e-11,"anticorrelated",8.8580126458938,2.17950976554477,5.72043359620488,-0.0853244211907063,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_024157_01G000400",59.741215877702,TRUE,0.00044310263193157,"amplified",4.57676418232315,3.415931389359,3.78955671481372,-0.118598677820682,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_058835_01G000100",2.42866662021743,TRUE,0.000834695745069687,"amplified",4.46023919412957,0.988933157865155,0.940658849805531,0.349627668404523,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_010459_01G000100",-0.368192500776549,TRUE,0.00694599044136136,"anticorrelated",6.10920766995271,4.86388388407663,3.17255019374928,0.462236946409617,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_010548_01G000200",2.03590489264666,TRUE,3.77062279069479e-10,"amplified",4.09984381688948,3.36909725250162,0.920544079901137,0.927034820691601,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_132835_01G000300",-34.7097868970458,TRUE,1.38683780498659e-05,"anticorrelated",7.97298755659572,2.57926213835882,7.91643111271428,0.357534969316273,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_011180_01G000100",-8.33251725830599,TRUE,0.00035593567200034,"anticorrelated",4.36229931039342,0.788978101334289,4.50073821829399,0.138735336131508,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_011449_01G000400",-1.89158359749413,TRUE,0.00143211513486993,"anticorrelated",6.86219405236285,3.10862466893367,3.87527286889805,0.0890602521510154,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_055081_01G000500",-6.3108091765207,TRUE,8.57240841852503e-10,"anticorrelated",7.22189919538634,5.70276200349969,6.47226836042738,-0.315233457113572,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_092322_01G000100",7.28417971168661,TRUE,2.53193261576107e-05,"amplified",4.61503442576563,2.56696184194651,5.32302734764593,-0.100214362778547,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_087348_01G000100",-4.71424762089728,TRUE,7.9093695741512e-19,"anticorrelated",4.7636050225112,3.37061315706057,6.32795972250413,-0.396607423670033,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_011627_01G000100",0.539005430058275,TRUE,0.0444263020213889,"buffered",7.91125961728635,7.17299904918671,1.37876796318436,0.820771619362882,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_011889_01G000200",-2.81026745782984,TRUE,0.000901091698401438,"anticorrelated",4.7752426088746,1.47256491841968,2.95132648957956,-0.2982566281017,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012020_01G000300",-27.8894622797504,TRUE,0.0384466742688645,"anticorrelated",5.26611757967895,4.7932162647019,5.69450918949293,-0.610937404370059,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_096306_01G000100",36.9382001593361,TRUE,0.000842890576239511,"amplified",4.31157073215163,1.57939271059119,2.87425745576377,0.199527633082102,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012081_01G000200",2.13631800908492,TRUE,0.0219124001122592,"amplified",4.85495877286571,1.01823108313266,1.12455710883138,0.235402804555776,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_047628_01G000200",-0.419265355973283,TRUE,7.2743227443083e-05,"anticorrelated",6.23073792559566,5.25189647681278,2.46104741024891,0.397998260617845,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_050580_01G000100",-16.680934843977,TRUE,0.00124916428613278,"anticorrelated",4.36584794754206,2.76116721334681,7.19171280387725,-0.10936434353874,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012287_01G000100",30.1037904527132,TRUE,0.0365335977485279,"amplified",4.78581365235631,3.08315353262075,6.77001716988156,0.177551849830735,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012476_01G000100",0.27373285026982,TRUE,0.000288614254266164,"buffered",7.51060995077099,7.06720953078808,6.5150963982102,0.48494917686256,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012545_01G000500",2.26368872041123,TRUE,0.000896448846033582,"amplified",6.55423660097947,6.51753847198748,4.27541883049071,-0.267050740329227,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012644_01G000200",-3.94974560507331,TRUE,0.000107649073855934,"anticorrelated",4.70853718923984,3.58752453309183,3.91117741691156,0.4539370904033,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012706_01G000200",2.23436245955408,TRUE,5.10274468340475e-06,"amplified",5.76219423469771,5.17463123348356,1.73544192036152,0.735482516684051,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012737_01G000100",-2.48925248928207,TRUE,1.31770386398728e-16,"anticorrelated",5.10307337751291,4.75016647423429,9.58629108417345,-0.828118867990496,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012874_01G000300",2.47087613734045,TRUE,1.13799122799176e-17,"amplified",4.84453835744227,3.83569490463006,4.01738567261691,-0.0129994198669929,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_012996_01G000100",2.64251740425264,TRUE,0.00267370944221941,"amplified",5.87897036318401,5.54969242137843,3.97473443620629,-0.163722786126977,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_013085_01G000400",2.56446365498611,TRUE,0.0159120125376016,"amplified",5.90730515383685,5.53141432662228,4.28308728694159,-0.00875467790633561,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_013209_01G000100",2.25822952286444,TRUE,0.000371407018125334,"amplified",5.56618116136525,5.18805291522578,2.33547663902699,0.654319688507081,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_043953_01G000300",2.33640895537149,TRUE,2.0133878374616e-14,"amplified",4.2604868819428,3.28265257443942,8.37689391899296,0.273313677552961,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_013769_01G000300",13.944222719532,TRUE,2.58035436143759e-91,"amplified",7.15581542880583,4.06091512547491,7.00169330953201,0.0356243514012619,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_013787_01G000100",1.44379477212646,TRUE,0.00489740915354392,"amplified",5.34499742444528,4.47917047645933,0.554594631676056,0.877959307014452,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_013822_01G000200",1.85939990485074,TRUE,3.01275489749518e-12,"amplified",4.49009056949399,3.52915205394833,3.13106105784008,0.253908167384943,1,NA,0,1,2,"2 methods agree"
"TraesCAD_scaffold_080736_01G000100",62.2357108248685,TRUE,1.36058090681479e-27,"amplified",9.33695222201214,8.73521547546209,9.99297159532572,-0.711932297687392,1,NA,0,1,2,"2 methods agree"
