pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Biodegradation of Xenobiotics	0.154845154845155	0.625774225774226	0.106729884364606	0.482788962650299	1.35547598772221	10	traescad_scaffold_125814_01g000100;traescad_scaffold_014298_01g000100;traescad_scaffold_108469_01g000100;traescad_scaffold_031718_01g000200;traescad_scaffold_004110_01g000600;traescad_scaffold_100994_01g000100;traescad_scaffold_067112_01g000100;traescad_scaffold_046026_01g000300;traescad_scaffold_087135_01g000100
Biodegradation of Xenobiotics.lactoylglutathione lyase	0.84015984015984	1	0.0199001825208318	0.232051656965357	0.59254358453216	6	traescad_scaffold_049302_01g000100;traescad_scaffold_014112_01g000200;traescad_scaffold_015725_01g000100;traescad_scaffold_010118_01g000100
Co-factor and vitamine metabolism	0.953046953046953	1	0.0101263868834473	0.157053625296943	0.447761089227636	11	traescad_scaffold_088448_01g000300;traescad_scaffold_015500_01g000100;traescad_scaffold_035954_01g000200;traescad_scaffold_004928_01g000200;traescad_scaffold_074340_01g000100;traescad_scaffold_009349_01g000100;traescad_scaffold_098002_01g000400;traescad_scaffold_078874_01g000100;traescad_scaffold_061920_01g000300;traescad_scaffold_042941_01g000100;traescad_scaffold_036532_01g000400
Co-factor and vitamine metabolism.iron-sulphur clusters	0.941058941058941	1	0.0114177828322783	0.149952425686495	0.367964822917354	5	traescad_scaffold_002921_01g000700;traescad_scaffold_049639_01g000100;traescad_scaffold_018317_01g000100;traescad_scaffold_059059_01g000200;traescad_scaffold_035927_01g000200
DNA.repair	0.431568431568432	0.988064567011935	0.0523759084097997	0.370046028486779	1.07195103204472	12	traescad_scaffold_029900_01g000200;traescad_scaffold_050609_01g000100;traescad_scaffold_057874_01g000100;traescad_scaffold_082128_01g000100;traescad_scaffold_014758_01g000200;traescad_scaffold_040314_01g000200;traescad_scaffold_048537_01g000200;traescad_scaffold_159115_01g000100
DNA.synthesis/chromatin structure	0.94005994005994	1	0.0115202567953401	0.173529617768887	0.562492893551375	25	traescad_scaffold_014191_01g000600;traescad_scaffold_015733_01g000200;traescad_scaffold_001925_01g000100;traescad_scaffold_079699_01g000100;traescad_scaffold_129601_01g000100;traescad_scaffold_010880_01g000600;traescad_scaffold_001706_01g000300
DNA.unspecified	0.946053946053946	1	0.0108943796561199	0.155646050697714	0.450876193324854	12	traescad_scaffold_059919_01g000200;traescad_scaffold_010540_01g000100;traescad_scaffold_072273_01g000200;traescad_scaffold_047235_01g000100;traescad_scaffold_117957_01g000100;traescad_scaffold_049778_01g000100;traescad_scaffold_125972_01g000100;traescad_scaffold_134477_01g000100;traescad_scaffold_131416_01g000100;traescad_scaffold_076466_01g000100;traescad_scaffold_033440_01g000300;traescad_scaffold_029973_01g000100
N-metabolism.ammonia metabolism.glutamine synthetase	0.665334665334665	1	0.0323604297137014	0.340413137814904	0.835332002142349	5	traescad_scaffold_035357_01g000500;traescad_scaffold_102536_01g000300;traescad_scaffold_075358_01g000100
OPP.oxidative PP.6-phosphogluconate dehydrogenase	0.796203796203796	1	0.0230827802358481	0.260912266070112	0.666239109892126	6	traescad_scaffold_088779_01g000100;traescad_scaffold_208802_01g000100;traescad_scaffold_106618_01g000100;traescad_scaffold_055130_01g000100;traescad_scaffold_149447_01g000200;traescad_scaffold_012123_01g000200
OPP.oxidative PP.G6PD	0.423576423576424	0.982697302697303	0.0532386494755899	0.443946188340807	1.08938938353147	5	traescad_scaffold_008779_01g000100;traescad_scaffold_063958_01g000100;traescad_scaffold_012737_01g000300;traescad_scaffold_071469_01g000100;traescad_scaffold_006981_01g000600
PS.calvin cycle.rubisco interacting	0.027972027972028	0.231768231768232	0.271288554688953	0.583351040077106	1.63781359643476	10	traescad_scaffold_053930_01g000200;traescad_scaffold_124268_01g000300;traescad_scaffold_087937_01g000100;traescad_scaffold_005794_01g000200;traescad_scaffold_010042_01g000100;traescad_scaffold_005794_01g000100;traescad_scaffold_001491_01g000300;traescad_scaffold_010029_01g000200
PS.lightreaction.NADH DH	0.377622377622378	0.95226512617817	0.0585937568945671	0.399590832957675	1.12188931580934	10	traescad_scaffold_095002_01g000100;traescad_scaffold_060817_01g000400;traescad_scaffold_028048_01g000400;traescad_scaffold_073199_01g000400;traescad_scaffold_041610_01g000300;traescad_scaffold_005326_01g000200
PS.lightreaction.cyclic electron flow-chlororespiration	0.604395604395604	1	0.0369160593316849	0.344414555321626	0.898017935047561	7	traescad_scaffold_013334_01g000700;traescad_scaffold_077669_01g000300;traescad_scaffold_013918_01g000100;traescad_scaffold_032477_01g000400
PS.lightreaction.other electron carrier (ox/red).ferredoxin reductase	0.0599400599400599	0.378692735835593	0.181383128498408	0.597511563269558	1.5579367710325	7	traescad_scaffold_076228_01g000200;traescad_scaffold_071100_01g000200;traescad_scaffold_007903_01g000500;traescad_scaffold_058040_01g000200;traescad_scaffold_002728_01g000600;traescad_scaffold_014646_01g000200;traescad_scaffold_020318_01g000100
PS.lightreaction.photosystem I.LHC-I	0.0689310689310689	0.3998001998002	0.16823816568964	0.567726900759546	1.52248428958091	8	traescad_scaffold_092866_01g000200;traescad_scaffold_117904_01g000300;traescad_scaffold_083808_01g000100;traescad_scaffold_007850_01g000200;traescad_scaffold_009805_01g000200;traescad_scaffold_098106_01g000200;traescad_scaffold_104681_01g000200
PS.lightreaction.photosystem I.PSI polypeptide subunits	0.158841158841159	0.625774225774226	0.105125131597001	0.465525323533961	1.34853589172626	12	traescad_scaffold_018560_01g000200;traescad_scaffold_057213_01g000100;traescad_scaffold_013691_01g000100;traescad_scaffold_076988_01g000300;traescad_scaffold_008522_01g000100;traescad_scaffold_108370_01g000100;traescad_scaffold_016486_01g000400;traescad_scaffold_019431_01g000200;traescad_scaffold_107339_01g000100;traescad_scaffold_008622_01g000600;traescad_scaffold_004576_01g000400
PS.lightreaction.photosystem II.LHC-II	5.19165103225727e-05	0.00225836819903191	0.557332238758646	0.607305092211442	1.97825284145465	26	traescad_scaffold_146252_01g000100;traescad_scaffold_002471_01g000300;traescad_scaffold_057623_01g000300;traescad_scaffold_042661_01g000500;traescad_scaffold_016154_01g000100;traescad_scaffold_024921_01g000300;traescad_scaffold_085614_01g000300;traescad_scaffold_042661_01g000300;traescad_scaffold_000670_01g000500;traescad_scaffold_086846_01g000100;traescad_scaffold_140663_01g000200;traescad_scaffold_060493_01g000200;traescad_scaffold_057623_01g000200;traescad_scaffold_063114_01g000300
PS.lightreaction.photosystem II.PSII polypeptide subunits	0.0639360639360639	0.383616383616384	0.175204047558551	0.419551280583572	1.40335139601638	32	traescad_scaffold_037411_01g000200;traescad_scaffold_057056_01g000300;traescad_scaffold_062964_01g000100;traescad_scaffold_043513_01g000200;traescad_scaffold_062650_01g000200;traescad_scaffold_002883_01g000300;traescad_scaffold_063667_01g000100;traescad_scaffold_040522_01g000200;traescad_scaffold_005346_01g000100;traescad_scaffold_106536_01g000200;traescad_scaffold_088799_01g000100;traescad_scaffold_001363_01g000100;traescad_scaffold_012311_01g000700;traescad_scaffold_024572_01g000500;traescad_scaffold_113921_01g000100;traescad_scaffold_065793_01g000100;traescad_scaffold_008792_01g000500;traescad_scaffold_089045_01g000200;traescad_scaffold_014229_01g000200;traescad_scaffold_278590_01g000100;traescad_scaffold_065351_01g000100;traescad_scaffold_112619_01g000100;traescad_scaffold_044332_01g000100;traescad_scaffold_013584_01g000200
RNA.RNA binding	0.724275724275724	1	0.0281514818960232	0.245050962104438	0.882333142750893	67	traescad_scaffold_109408_01g000100;traescad_scaffold_011627_01g000100;traescad_scaffold_016495_01g000800;traescad_scaffold_009703_01g000300;traescad_scaffold_083170_01g000100;traescad_scaffold_058352_01g000200;traescad_scaffold_012676_01g000400;traescad_scaffold_014309_01g000200;traescad_scaffold_024316_01g000100;traescad_scaffold_057998_01g000300;traescad_scaffold_079696_01g000100;traescad_scaffold_086160_01g000100;traescad_scaffold_038270_01g000100;traescad_scaffold_001021_01g000100;traescad_scaffold_113972_01g000300;traescad_scaffold_028899_01g000100;traescad_scaffold_031506_01g000300;traescad_scaffold_022508_01g000100;traescad_scaffold_020653_01g000200;traescad_scaffold_024802_01g000100;traescad_scaffold_080269_01g000200;traescad_scaffold_091117_01g000100;traescad_scaffold_011521_01g000100;traescad_scaffold_090041_01g000100;traescad_scaffold_057036_01g000100;traescad_scaffold_013452_01g000200;traescad_scaffold_004811_01g000100
RNA.processing	0.576423576423576	1	0.0391155247681459	0.294070314215805	0.947338928111018	24	traescad_scaffold_008421_01g000100;traescad_scaffold_040729_01g000100;traescad_scaffold_076198_01g000200;traescad_scaffold_077664_01g000200;traescad_scaffold_127753_01g000100;traescad_scaffold_030771_01g000100;traescad_scaffold_087202_01g000200;traescad_scaffold_001422_01g000100;traescad_scaffold_063814_01g000100;traescad_scaffold_064667_01g000100;traescad_scaffold_125864_01g000100
RNA.processing.RNA helicase	0.994005994005994	1	0.00354273909070668	0.0448752468138575	0.123432669073151	9	traescad_scaffold_045308_01g000100;traescad_scaffold_011990_01g000200;traescad_scaffold_029775_01g000100;traescad_scaffold_152145_01g000100;traescad_scaffold_024917_01g000200;traescad_scaffold_056133_01g000100;traescad_scaffold_065388_01g000100;traescad_scaffold_058741_01g000100;traescad_scaffold_009913_01g000200
RNA.processing.ribonucleases	0.246753246753247	0.753246753246753	0.0797705918628453	0.468568569392258	1.25656946066268	8	traescad_scaffold_023661_01g000100;traescad_scaffold_077275_01g000300;traescad_scaffold_036536_01g000100;traescad_scaffold_020550_01g000300;traescad_scaffold_044822_01g000400;traescad_scaffold_050759_01g000100;traescad_scaffold_063386_01g000200
RNA.processing.splicing	0.687312687312687	1	0.0307752597613667	0.277999903478896	0.820402210757129	14	traescad_scaffold_013329_01g000500;traescad_scaffold_100665_01g000300;traescad_scaffold_021666_01g000200;traescad_scaffold_021066_01g000100;traescad_scaffold_004913_01g000100;traescad_scaffold_004055_01g000200
RNA.regulation of transcription	0.688311688311688	1	0.0307037368093842	0.318555911799974	0.813432079392764	6	traescad_scaffold_027421_01g000200;traescad_scaffold_081662_01g000300;traescad_scaffold_023494_01g000200;traescad_scaffold_026226_01g000100
RNA.regulation of transcription.GRP	0.981018981018981	1	0.00634596373149448	0.0787585217079296	0.201109776054034	6	traescad_scaffold_126510_01g000200;traescad_scaffold_135343_01g000100;traescad_scaffold_037263_01g000300;traescad_scaffold_055786_01g000100;traescad_scaffold_066029_01g000100;traescad_scaffold_072286_01g000100
RNA.regulation of transcription.HDA	0.266733266733267	0.798421917065985	0.0756946307932749	0.515910625324039	1.26598126718825	5	traescad_scaffold_049380_01g000200;traescad_scaffold_056810_01g000200;traescad_scaffold_069536_01g000200;traescad_scaffold_003085_01g000100
RNA.regulation of transcription.putative transcription regulator	0.918081918081918	1	0.013628036219219	0.190207791369102	0.591611264934559	19	traescad_scaffold_111677_01g000200;traescad_scaffold_013779_01g000200;traescad_scaffold_092839_01g000200;traescad_scaffold_079313_01g000100;traescad_scaffold_016177_01g000100;traescad_scaffold_066304_01g000400;traescad_scaffold_003263_01g000100;traescad_scaffold_090074_01g000100;traescad_scaffold_077991_01g000200
RNA.regulation of transcription.unclassified	0.0739260739260739	0.412837162837163	0.161978948883402	0.397421620410549	1.36211521521196	39	traescad_scaffold_107053_01g000200;traescad_scaffold_016707_01g000100;traescad_scaffold_038700_01g000100;traescad_scaffold_071292_01g000300;traescad_scaffold_058304_01g000100;traescad_scaffold_025170_01g000400;traescad_scaffold_016229_01g000100;traescad_scaffold_056392_01g000100;traescad_scaffold_170961_01g000100;traescad_scaffold_011966_01g000100;traescad_scaffold_094004_01g000200;traescad_scaffold_029179_01g000300;traescad_scaffold_047283_01g000100;traescad_scaffold_048147_01g000100;traescad_scaffold_075659_01g000100;traescad_scaffold_030677_01g000100;traescad_scaffold_081304_01g000100;traescad_scaffold_072880_01g000200;traescad_scaffold_032757_01g000100
RNA.transcription	0.709290709290709	1	0.0292103127923884	0.270504922027216	0.807208087912732	15	traescad_scaffold_011685_01g000400;traescad_scaffold_050913_01g000300;traescad_scaffold_098738_01g000200;traescad_scaffold_003855_01g000100;traescad_scaffold_007393_01g000900;traescad_scaffold_020155_01g000100;traescad_scaffold_053152_01g000100
TCA / org transformation.TCA.IDH	0.983016983016983	1	0.00599657425469861	0.0739915010166637	0.188937195324031	6	traescad_scaffold_000647_01g000600;traescad_scaffold_132894_01g000200;traescad_scaffold_008884_01g000200;traescad_scaffold_029999_01g000100;traescad_scaffold_116910_01g000200;traescad_scaffold_131817_01g000100
TCA / org transformation.TCA.aconitase	0.744255744255744	1	0.0267456741432593	0.289654377105965	0.739632050597342	6	traescad_scaffold_015990_01g000300;traescad_scaffold_045330_01g000100;traescad_scaffold_061426_01g000200;traescad_scaffold_046105_01g000200;traescad_scaffold_030190_01g000300;traescad_scaffold_058984_01g000200
TCA / org transformation.TCA.pyruvate DH.E1	0.989010989010989	1	0.00480899561354898	0.052786012091641	0.129530386073396	5	traescad_scaffold_099042_01g000200;traescad_scaffold_029400_01g000200;traescad_scaffold_058618_01g000400;traescad_scaffold_087906_01g000100
TCA / org transformation.TCA.pyruvate DH.E2	0.996003996003996	1	0.00288973010331959	0.0313957660566918	0.0801690451240456	6	traescad_scaffold_092581_01g000200;traescad_scaffold_005616_01g000100;traescad_scaffold_069071_01g000200;traescad_scaffold_012736_01g000100;traescad_scaffold_035933_01g000100;traescad_scaffold_134905_01g000200
TCA / org transformation.other organic acid transformatons.cyt MDH	0.693306693306693	1	0.0303467275556782	0.313666087203865	0.800945919061901	6	traescad_scaffold_176606_01g000100;traescad_scaffold_117649_01g000100;traescad_scaffold_120824_01g000100;traescad_scaffold_130214_01g000200;traescad_scaffold_071363_01g000100
TCA / org transformation.other organic acid transformatons.malic	0.135864135864136	0.576594137569747	0.115240003147781	0.553011603969179	1.41211436448694	6	traescad_scaffold_034472_01g000100;traescad_scaffold_016845_01g000100;traescad_scaffold_049235_01g000100
amino acid metabolism.degradation.aromatic aa.tyrosine	0.050949050949051	0.354605394605395	0.197822021315103	0.660364720824869	1.62045386359545	5	traescad_scaffold_075753_01g000100;traescad_scaffold_011449_01g000400;traescad_scaffold_005667_01g000800
amino acid metabolism.degradation.aspartate family.methionine	0.714285714285714	1	0.0288567763564905	0.304065880578209	0.776431804745256	6	traescad_scaffold_047688_01g000200;traescad_scaffold_080494_01g000100;traescad_scaffold_084482_01g000100;traescad_scaffold_009792_01g000900;traescad_scaffold_011426_01g000100;traescad_scaffold_034592_01g000100
amino acid metabolism.synthesis.aromatic aa.tryptophan.indole-3-glycerol phosphate synthase	0.0241815562254618	0.221452146485808	0.352487857583619	0.706328438094616	1.73324317666162	5	traescad_scaffold_012914_01g000200;traescad_scaffold_098969_01g000200;traescad_scaffold_008372_01g000100
amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase	0.124875124875125	0.543206793206793	0.120985142145252	0.565446422733441	1.4438666569719	6	traescad_scaffold_114094_01g000200;traescad_scaffold_018818_01g000400;traescad_scaffold_007127_01g000300;traescad_scaffold_035515_01g000100;traescad_scaffold_091826_01g000100
amino acid metabolism.synthesis.aspartate family.methionine	0.768231768231768	1	0.0250603987343648	0.288424693057691	0.707758748283613	5	traescad_scaffold_015581_01g000100;traescad_scaffold_002084_01g000400;traescad_scaffold_111847_01g000100;traescad_scaffold_136679_01g000100;traescad_scaffold_000099_01g000100
cell wall.degradation.mannan-xylose-arabinose-fucose	0.304695304695305	0.844686563436563	0.0689567351672811	0.411570440547307	1.17339047987546	11	traescad_scaffold_034009_01g000100;traescad_scaffold_023539_01g000100;traescad_scaffold_016797_01g000100;traescad_scaffold_066317_01g000300;traescad_scaffold_061671_01g000100;traescad_scaffold_066197_01g000100
cell.cycle.peptidylprolyl isomerase	0.8001998001998	1	0.0227981839377501	0.236317827608761	0.745763044047928	21	traescad_scaffold_046223_01g000100;traescad_scaffold_062152_01g000200;traescad_scaffold_013162_01g000300;traescad_scaffold_044426_01g000100;traescad_scaffold_064296_01g000300;traescad_scaffold_031815_01g000200;traescad_scaffold_040963_01g000100;traescad_scaffold_057685_01g000200;traescad_scaffold_036287_01g000200;traescad_scaffold_073993_01g000100;traescad_scaffold_021590_01g000100
cell.division	0.929070929070929	1	0.012605799966357	0.174856730261294	0.516017618268774	14	traescad_scaffold_012181_01g000200;traescad_scaffold_016609_01g000100;traescad_scaffold_092346_01g000100;traescad_scaffold_007380_01g000300;traescad_scaffold_068773_01g000100;traescad_scaffold_052548_01g000100;traescad_scaffold_064218_01g000100;traescad_scaffold_016916_01g000100;traescad_scaffold_036310_01g000300;traescad_scaffold_029586_01g000100;traescad_scaffold_055060_01g000200;traescad_scaffold_000372_01g000100;traescad_scaffold_044143_01g000200;traescad_scaffold_022656_01g000100
cell.organisation	0.813186813186813	1	0.0218679438176212	0.228927748911614	0.784622561939648	39	traescad_scaffold_006087_01g000300;traescad_scaffold_006087_01g000200;traescad_scaffold_095635_01g000200;traescad_scaffold_003053_01g000100;traescad_scaffold_081559_01g000100;traescad_scaffold_061673_01g000200;traescad_scaffold_008267_01g000600;traescad_scaffold_047447_01g000200;traescad_scaffold_047752_01g000100;traescad_scaffold_079376_01g000100;traescad_scaffold_098700_01g000200;traescad_scaffold_008772_01g000500;traescad_scaffold_007143_01g000100;traescad_scaffold_070049_01g000200;traescad_scaffold_071835_01g000100;traescad_scaffold_063965_01g000100;traescad_scaffold_124450_01g000200;traescad_scaffold_005705_01g000200
cell.organisation.cytoskeleton.actin.Actin	0.864135864135864	1	0.0180905963991599	0.219155720231377	0.537781202385219	5	traescad_scaffold_089458_01g000300;traescad_scaffold_090639_01g000300;traescad_scaffold_065300_01g000100;traescad_scaffold_077161_01g000100;traescad_scaffold_017555_01g000100
cell.vesicle transport	1	1	0	0.0193278848881527	0.066693944566043	43	traescad_scaffold_021918_01g000100;traescad_scaffold_033939_01g000100;traescad_scaffold_006030_01g000100;traescad_scaffold_045822_01g000100;traescad_scaffold_090322_01g000100;traescad_scaffold_021862_01g000100;traescad_scaffold_019191_01g000200;traescad_scaffold_027656_01g000100;traescad_scaffold_091955_01g000200;traescad_scaffold_026288_01g000100;traescad_scaffold_021955_01g000100;traescad_scaffold_061616_01g000200;traescad_scaffold_074221_01g000200;traescad_scaffold_086349_01g000200;traescad_scaffold_027082_01g000100;traescad_scaffold_071450_01g000200;traescad_scaffold_102837_01g000100;traescad_scaffold_102443_01g000100;traescad_scaffold_134465_01g000100;traescad_scaffold_017628_01g000100;traescad_scaffold_105559_01g000100;traescad_scaffold_004301_01g000200;traescad_scaffold_040585_01g000100;traescad_scaffold_151116_01g000200;traescad_scaffold_017964_01g000100;traescad_scaffold_138099_01g000200;traescad_scaffold_127436_01g000100;traescad_scaffold_016856_01g000100;traescad_scaffold_080769_01g000100;traescad_scaffold_069338_01g000200;traescad_scaffold_057129_01g000100;traescad_scaffold_060793_01g000100;traescad_scaffold_065563_01g000100;traescad_scaffold_146832_01g000200;traescad_scaffold_109620_01g000400;traescad_scaffold_041772_01g000500;traescad_scaffold_003021_01g000300;traescad_scaffold_004007_01g000700;traescad_scaffold_073280_01g000200;traescad_scaffold_113516_01g000100;traescad_scaffold_013616_01g000100;traescad_scaffold_037951_01g000200;traescad_scaffold_068490_01g000100
development.late embryogenesis abundant	0.58041958041958	1	0.0387962208304479	0.346536623280621	0.929314013486603	8	traescad_scaffold_059777_01g000200;traescad_scaffold_010070_01g000200;traescad_scaffold_050230_01g000400;traescad_scaffold_021246_01g000300;traescad_scaffold_036214_01g000100;traescad_scaffold_010070_01g000300
development.storage proteins	0.00205341370035767	0.0324812712602031	0.431707695803346	0.658203222872756	1.87654243223879	11	traescad_scaffold_058443_01g000100;traescad_scaffold_122069_01g000100;traescad_scaffold_114208_01g000100;traescad_scaffold_026086_01g000100;traescad_scaffold_015943_01g000300;traescad_scaffold_008279_01g000100;traescad_scaffold_009396_01g000400;traescad_scaffold_069832_01g000300
development.unspecified	0.170829170829171	0.63011988011988	0.100633389423036	0.340205042417715	1.19840024159637	54	traescad_scaffold_080736_01g000100;traescad_scaffold_028599_01g000700;traescad_scaffold_068602_01g000200;traescad_scaffold_012485_01g000400;traescad_scaffold_103974_01g000100;traescad_scaffold_086876_01g000200;traescad_scaffold_011767_01g000400;traescad_scaffold_063877_01g000100;traescad_scaffold_087873_01g000200;traescad_scaffold_030600_01g000400;traescad_scaffold_009305_01g000100;traescad_scaffold_063307_01g000200;traescad_scaffold_016018_01g000100
fermentation.PDC	0.656343656343656	1	0.0330162512586498	0.345039898451872	0.846685504099178	5	traescad_scaffold_109122_01g000100;traescad_scaffold_003225_01g000600;traescad_scaffold_086809_01g000300;traescad_scaffold_057176_01g000200;traescad_scaffold_075398_01g000300
glycolysis.cytosolic branch.aldolase	0.976023976023976	1	0.00715048391330487	0.0897182845863987	0.233929221095344	7	traescad_scaffold_005315_01g000200;traescad_scaffold_008676_01g000200;traescad_scaffold_044888_01g000200;traescad_scaffold_070726_01g000200;traescad_scaffold_089800_01g000100;traescad_scaffold_061538_01g000100
hormone metabolism.auxin.induced-regulated-responsive-activated	0.0809190809190809	0.417182817182817	0.154190966581424	0.482195932656097	1.43891081124011	15	traescad_scaffold_104171_01g000100;traescad_scaffold_015655_01g000200;traescad_scaffold_032394_01g000200;traescad_scaffold_047628_01g000200;traescad_scaffold_024157_01g000400;traescad_scaffold_038101_01g000300;traescad_scaffold_040708_01g000100
hormone metabolism.auxin.signal transduction	0.996003996003996	1	0.00288973010331959	0.0295964125560538	0.0726259589020978	5	traescad_scaffold_073823_01g000100;traescad_scaffold_067274_01g000300;traescad_scaffold_073893_01g000100;traescad_scaffold_042776_01g000100;traescad_scaffold_029736_01g000200
hormone metabolism.ethylene.synthesis-degradation	0.0839160839160839	0.417182817182817	0.151148761385484	0.575024106888398	1.49930353723951	7	traescad_scaffold_051953_01g000400;traescad_scaffold_013096_01g000500;traescad_scaffold_013096_01g000400
hormone metabolism.jasmonate.synthesis-degradation.12-Oxo-PDA-reductase	0.025974025974026	0.225974025974026	0.282013350011725	0.691903530503255	1.69784622630783	5	traescad_scaffold_062254_01g000200;traescad_scaffold_117476_01g000100;traescad_scaffold_102359_01g000100;traescad_scaffold_018883_01g000500
hormone metabolism.jasmonate.synthesis-degradation.lipoxygenase	0.000105473814164166	0.00305874061076081	0.538434096309916	0.686221075391601	2.0250988589359	14	traescad_scaffold_030801_01g000200;traescad_scaffold_039535_01g000100;traescad_scaffold_005066_01g000200;traescad_scaffold_042310_01g000100;traescad_scaffold_065035_01g000100;traescad_scaffold_135392_01g000100;traescad_scaffold_068592_01g000100;traescad_scaffold_051960_01g000100;traescad_scaffold_093239_01g000200;traescad_scaffold_099474_01g000100;traescad_scaffold_064974_01g000100
lipid metabolism.'exotics' (steroids, squalene etc)	0.535464535464535	1	0.0425023180036553	0.351789584083371	0.967623141899581	9	traescad_scaffold_094923_01g000100;traescad_scaffold_069171_01g000100;traescad_scaffold_008106_01g000100;traescad_scaffold_050217_01g000200
lipid metabolism.FA synthesis and FA elongation.acyl coa ligase	0.373626373626374	0.95226512617817	0.0590954798717342	0.384690717009035	1.12145297851908	13	traescad_scaffold_031633_01g000100;traescad_scaffold_004176_01g000200;traescad_scaffold_140224_01g000100;traescad_scaffold_014430_01g000100
lipid metabolism.FA synthesis and FA elongation.ketoacyl ACP synthase	0.383616383616384	0.953560724989296	0.0578529757032509	0.432118834375789	1.12669588827026	7	traescad_scaffold_003054_01g000100;traescad_scaffold_041426_01g000200
lipid metabolism.FA synthesis and FA elongation.long chain fatty acid CoA ligase	0.972027972027972	1	0.00773927265828568	0.0998571034365226	0.245037059019506	5	traescad_scaffold_123881_01g000100;traescad_scaffold_087375_01g000100;traescad_scaffold_024694_01g000100;traescad_scaffold_033426_01g000100;traescad_scaffold_008898_01g000100
lipid metabolism.FA synthesis and FA elongation.pyruvate DH	0.989010989010989	1	0.00480899561354898	0.0531328057722006	0.130381375143241	5	traescad_scaffold_112848_01g000200;traescad_scaffold_083045_01g000100;traescad_scaffold_098836_01g000300;traescad_scaffold_023779_01g000200;traescad_scaffold_039724_01g000100
lipid metabolism.Phospholipid synthesis	0.038961038961039	0.30814639905549	0.227987202850442	0.672825112107623	1.65103013237436	5	traescad_scaffold_034723_01g000300;traescad_scaffold_051728_01g000100;traescad_scaffold_043639_01g000200;traescad_scaffold_038367_01g000300;traescad_scaffold_156432_01g000100
