"gene_id","amplitude","regulated","rna_responds","lrt_fdr","lrt_p","archetype","t_half_M1_h","identifiable"
"TraesCAD_scaffold_069930_01G000100",-61.7605170572863,TRUE,TRUE,0.000483841218292149,6.27779645239275e-05,"anticorrelated",432,FALSE
"TraesCAD_scaffold_016092_01G000400",0.134001101213824,FALSE,TRUE,0.801872637659062,0.538317307557443,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_016106_01G000100",1.57320687502993,FALSE,TRUE,0.0780441766285527,0.0212733320164926,"concordant",12,TRUE
"TraesCAD_scaffold_016106_01G000400",24.6012815896008,FALSE,FALSE,0.795593178568073,0.531115245107317,"protein_only",432,TRUE
"TraesCAD_scaffold_016122_01G000100",2.50981668779574,FALSE,TRUE,0.961496685884048,0.862615720715929,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_016123_01G000100",-1.69556326228123,FALSE,TRUE,0.81969449155987,0.564090832901416,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_072169_01G000200",3.50405932146712,FALSE,TRUE,0.965026825041817,0.878708572017709,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_080751_01G000200",2.21133792485231,FALSE,FALSE,0.323842244024361,0.132496746076634,"protein_only",12,TRUE
"TraesCAD_scaffold_016145_01G000100",1.11710364258122,FALSE,FALSE,0.991060287035875,0.982890255995794,"unchanged",42.7348449302225,TRUE
"TraesCAD_scaffold_016154_01G000100",-0.310776794207387,FALSE,TRUE,0.59477769084015,0.324036591425458,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_016177_01G000100",1.53068500276075,FALSE,TRUE,0.341335425408823,0.143263004714599,"concordant",12,TRUE
"TraesCAD_scaffold_016201_01G000100",-0.0515216353816619,FALSE,TRUE,0.926350887408796,0.75270042498823,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_016191_01G000100",2.98376260163712,FALSE,TRUE,0.694451295444821,0.418786489098893,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_027061_01G000300",95.555236817267,FALSE,FALSE,0.000734536840313948,9.96495319207273e-05,"protein_only",432,TRUE
"TraesCAD_scaffold_016205_01G000100",-114.578839203289,FALSE,FALSE,0.000175869123045587,2.07702064672118e-05,"protein_only",432,FALSE
"TraesCAD_scaffold_016205_01G000200",-5.35823412696386,FALSE,FALSE,0.016543566261063,0.00338579796955806,"unchanged",12,FALSE
"TraesCAD_scaffold_053597_01G000300",5.84035343333443,FALSE,FALSE,8.90828029343637e-07,6.96059177049867e-08,"protein_only",25.9466793113818,TRUE
"TraesCAD_scaffold_016223_01G000100",1.47605806332174,FALSE,TRUE,0.107948996970387,0.0318236738380442,"concordant",12,TRUE
"TraesCAD_scaffold_016228_01G000200",53.9251401522255,FALSE,FALSE,0.119624680051966,0.0362089757361597,"protein_only",432,TRUE
"TraesCAD_scaffold_016229_01G000200",4.92494853979124,FALSE,TRUE,0.965026825041817,0.876120556997934,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_016243_01G000100",0.526627720183949,FALSE,TRUE,0.415871735815031,0.18831192548898,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_016245_01G000100",0.767727248675362,FALSE,TRUE,0.474208385885888,0.229182998355168,"concordant",12,TRUE
"TraesCAD_scaffold_050469_01G000300",289.454863445985,FALSE,FALSE,0.219873808381618,0.0780985462746179,"protein_only",432,TRUE
"TraesCAD_scaffold_016272_01G000200",1.05674768437738,FALSE,TRUE,0.947557229343199,0.813909350435288,"concordant",12,TRUE
