"gene_id","amplitude","regulated","rna_responds","lrt_fdr","lrt_p","archetype","t_half_M1_h","identifiable"
"TraesNOR2D03G01210020",-7.89719823888931,FALSE,FALSE,0.0698321316724906,0.0196001020860179,"protein_only",12,FALSE
"TraesNOR2D03G01210780",-70.319861977336,FALSE,FALSE,0.346584751745472,0.152826432244591,"protein_only",432,TRUE
"TraesNOR2D03G01211070",1.68841376486067,FALSE,TRUE,0.737448793500086,0.485009450735761,"concordant",35.6436364808398,TRUE
"TraesNOR2D03G01211140",0.624922057596423,FALSE,TRUE,0.916010349108507,0.796577324035257,"kinetic_lag",25.9466793113818,TRUE
"TraesNOR2D03G01211300",111.707517550756,FALSE,FALSE,0.00227649093960803,0.000347717553869186,"protein_only",432,TRUE
"TraesNOR2D03G01211660",-3.92725734636624,FALSE,FALSE,1.88848438237943e-06,1.46422514625271e-07,"protein_only",12,FALSE
"TraesNOR2D03G01212190",0.191804036041003,FALSE,FALSE,0.933564625226002,0.83982814996586,"protein_only",12,FALSE
"TraesNOR2D03G01212290",3.01729888472628,FALSE,TRUE,0.895717621144583,0.744921877140641,"kinetics_limited",432,FALSE
"TraesNOR2D03G01212990",-3.71295803766074,FALSE,FALSE,0.102546025555833,0.0319425204629237,"protein_only",12,FALSE
"TraesNOR2D03G01213380",0.594933137396128,FALSE,FALSE,0.916010349108507,0.797023617994751,"unchanged",15.0550223410211,TRUE
"TraesNOR2D03G01214500",-0.556503821825978,FALSE,FALSE,0.33766811063319,0.147465121355195,"unchanged",12,FALSE
"TraesNOR2D03G01215290",0.471245680515883,FALSE,TRUE,0.671426424238387,0.404365555361246,"kinetic_lag",12,TRUE
"TraesNOR2D03G01215480",-119.222097551763,TRUE,TRUE,1.64333864940465e-19,3.88616621878983e-21,"anticorrelated",432,FALSE
"TraesNOR2D03G01215650",-5.02114446450144,FALSE,TRUE,0.54745977903893,0.292141262200848,"kinetics_limited",432,FALSE
"TraesNOR2D03G01215790",-0.683808993471773,FALSE,FALSE,0.769518718587125,0.530058139664897,"unchanged",12,FALSE
"TraesNOR2D03G01215920",2.0975434407228,TRUE,TRUE,0.0162158062945288,0.00335694536199976,"amplified",12,TRUE
"TraesNOR2D03G01215970",-32.6121234826904,FALSE,FALSE,0.209403841742293,0.0793534620287233,"protein_only",432,FALSE
"TraesNOR2D03G01216230",-0.329754958412758,FALSE,TRUE,0.294875974344288,0.122888804969998,"kinetics_limited",35.6436364808398,FALSE
"TraesNOR2D03G01216460",-2.00055759582108,FALSE,FALSE,0.000179469463012293,2.00028961488793e-05,"protein_only",12,FALSE
"TraesNOR2D03G01216580",1.16515973766256,FALSE,TRUE,0.912158050841144,0.782007064278246,"concordant",28.4106943238894,TRUE
"TraesNOR2D03G01216860",-0.717234690420581,FALSE,TRUE,0.874036389512629,0.703499620978917,"kinetics_limited",40.839658393515,FALSE
"TraesNOR2D03G01217590",2.08589293134762,FALSE,TRUE,0.79573926224949,0.570599401847342,"concordant",56.1025139406405,TRUE
"TraesNOR2D03G01217670",0.528084561417342,FALSE,TRUE,0.874345610665252,0.705882820007904,"kinetic_lag",12,TRUE
"TraesNOR2D03G01217960",0.150720294721007,FALSE,TRUE,0.716291837251924,0.455266705630754,"kinetics_limited",12,FALSE
"TraesNOR2D03G01218560",-5.6046875985918,FALSE,FALSE,0.0253906769862017,0.00575338270922073,"protein_only",12,FALSE
"TraesNOR2D03G01219410",1.73758731815761,FALSE,TRUE,0.98491158337347,0.963455652157823,"kinetics_limited",432,FALSE
"TraesNOR2D03G01219420",0.268743931037013,FALSE,TRUE,0.822951004450312,0.611353294067769,"kinetics_limited",12,FALSE
"TraesNOR2D03G01220180",9.23527035408798,FALSE,TRUE,0.801150249337475,0.576959865749747,"concordant",432,TRUE
"TraesNOR2D03G01220360",1.38000679187044,FALSE,TRUE,0.980600630220354,0.950758742462146,"kinetics_limited",432,FALSE
"TraesNOR2D03G01220380",-0.582034063606768,FALSE,TRUE,0.962304283973027,0.896265492171087,"kinetics_limited",432,FALSE
"TraesNOR2D03G01220550",1.84112818787388,FALSE,TRUE,0.116884767448085,0.0378136609557772,"concordant",25.9466793113818,TRUE
"TraesNOR2D03G01220650",-2.06412287381836,TRUE,TRUE,0.0244499820289444,0.00546913728656753,"anticorrelated",24.7960071284479,FALSE
"TraesNOR2D03G01220660",26.5634058220353,FALSE,FALSE,0.175724600000493,0.0637295457648618,"protein_only",432,TRUE
"TraesNOR2D03G01221230",-0.152654414244503,FALSE,TRUE,0.153087934268664,0.0530867056419152,"kinetics_limited",12,FALSE
"TraesNOR2D03G01221530",0.466023359692683,FALSE,TRUE,0.852631963831979,0.663892730899992,"kinetics_limited",12,FALSE
"TraesNOR2D03G01221740",-0.138656234257546,FALSE,TRUE,0.417371562501533,0.196665785470346,"kinetics_limited",12,FALSE
"TraesNOR2D03G01222190",55.2626686568919,FALSE,FALSE,0.260464465493749,0.105207236497076,"protein_only",432,TRUE
"TraesNOR2D03G01223610",-0.675159609484386,FALSE,TRUE,0.157073348995181,0.0549558819415201,"kinetics_limited",12,FALSE
"TraesNOR2D03G01223800",2.11230402200951,FALSE,FALSE,0.153287224100675,0.0532152390704222,"protein_only",12,TRUE
"TraesNOR2D03G01223970",42.3140783718644,TRUE,TRUE,1.28013531771148e-05,1.12405756720935e-06,"amplified",432,TRUE
"TraesNOR2D03G01224090",4.07142527705761,FALSE,TRUE,0.967367375941372,0.909389189947232,"kinetics_limited",432,FALSE
"TraesNOR2D03G01224280",-0.111485245142658,FALSE,TRUE,0.203074861036523,0.0764433766491427,"kinetics_limited",13.7493238375276,FALSE
"TraesNOR2D03G01224640",17.2806505113027,FALSE,FALSE,0.72486727794136,0.465993635996206,"protein_only",138.989808141583,TRUE
"TraesNOR2D03G01224920",2.83995206338074,FALSE,FALSE,0.5353837667249,0.283829153322854,"protein_only",12,TRUE
"TraesNOR2D03G01225210",0.427313341377824,FALSE,TRUE,0.726568348833715,0.468276751283602,"kinetics_limited",12,FALSE
"TraesNOR2D03G01225350",16.6037603362898,FALSE,TRUE,0.428304965529168,0.205035083619107,"concordant",432,TRUE
"TraesNOR2D03G01225590",0.122436704752685,FALSE,TRUE,0.83423138083014,0.632641368024808,"kinetics_limited",12,FALSE
"TraesNOR2D03G01226060",0.404003608000247,FALSE,TRUE,0.783136062965777,0.552703703287147,"kinetics_limited",12,FALSE
"TraesNOR2D03G01226140",122.011556583582,TRUE,TRUE,1.32500578957379e-17,3.44157347941243e-19,"amplified",432,TRUE
"TraesNOR2D03G01227520",0.131855346694547,FALSE,TRUE,0.944613205764169,0.856468268427758,"kinetics_limited",12,FALSE
"TraesNOR2D03G01227960",12.8395034973905,TRUE,TRUE,2.34805111614861e-10,1.20611270746149e-11,"amplified",105.872401798188,TRUE
"TraesNOR2D03G01228150",-1.71096679808974,FALSE,TRUE,0.369478157345428,0.167371671586793,"kinetics_limited",432,FALSE
"TraesNOR2D03G01228390",-10.9256358922313,FALSE,FALSE,6.8862148005945e-21,1.46827607688582e-22,"protein_only",15.0550223410211,FALSE
"TraesNOR2D03G01228480",90.1984946646772,FALSE,FALSE,0.000242929131438337,2.77821646731186e-05,"protein_only",432,TRUE
"TraesNOR2D03G01229080",6.08882814236102,FALSE,TRUE,0.649469546164754,0.379937796147553,"kinetic_lag",432,TRUE
"TraesNOR2D03G01229110",14.8008336039622,FALSE,TRUE,0.829660749960315,0.621781374848651,"concordant",432,TRUE
"TraesNOR2D03G01229320",1.89799513246925,TRUE,TRUE,0.00046629741008009,5.71234664025231e-05,"amplified",12,TRUE
"TraesNOR2D03G01229520",8.59160818381005,FALSE,FALSE,0.0152835237243102,0.00313728467223192,"protein_only",56.1025139406405,TRUE
"TraesNOR2D03G01230010",-0.108309857836266,FALSE,TRUE,0.548135382495953,0.293670517003065,"kinetics_limited",12,FALSE
"TraesNOR2D03G01230250",-22.828994533109,FALSE,TRUE,0.0692358423770967,0.0193656368579474,"kinetics_limited",432,FALSE
"TraesNOR2D03G01230840",8.77196925503036,FALSE,FALSE,9.45509712139318e-05,9.82347752872019e-06,"protein_only",40.839658393515,TRUE
"TraesNOR2D03G01232510",39.6947714940697,FALSE,FALSE,0.23540305930518,0.0922630327418247,"protein_only",432,TRUE
"TraesNOR2D03G01233020",0.890290041348817,FALSE,TRUE,0.986084275299505,0.969646351733745,"kinetics_limited",432,FALSE
"TraesNOR2D03G01233070",2.8890833454676,FALSE,TRUE,0.77555303994495,0.539685096608329,"concordant",92.402276402176,TRUE
"TraesNOR2D03G01233550",-1.33460272374376,FALSE,FALSE,0.466052461552898,0.232710048645138,"unchanged",17.2496981289927,FALSE
"TraesNOR2D03G01233650",-7.46839635006998,FALSE,TRUE,0.11707857943627,0.0379239035385201,"kinetics_limited",432,FALSE
"TraesNOR2D03G01234200",-0.345606170746212,FALSE,TRUE,0.118197143394488,0.0384215176337578,"kinetics_limited",12,FALSE
"TraesNOR2D03G01234670",-5.84219493346651,FALSE,FALSE,0.0118429601945829,0.00231395694439612,"protein_only",12,FALSE
"TraesNOR2D03G01235210",-9.07854516976466,FALSE,FALSE,8.30771691290682e-12,3.65545985506852e-13,"protein_only",12.5568665198263,FALSE
"TraesNOR2D03G01235770",5.32176564027864,TRUE,TRUE,7.34727956369167e-05,7.46263712226097e-06,"amplified",121.306161481677,TRUE
"TraesNOR2D03G01236240",-0.0935398259344591,TRUE,TRUE,0.00326248073120509,0.000524880598352438,"anticorrelated",12,FALSE
"TraesNOR2D03G01236400",-1.60902584304778,FALSE,TRUE,0.399053837477966,0.185255658220533,"kinetics_limited",12,FALSE
"TraesNOR2D03G01236640",2.70442995389352,FALSE,TRUE,0.0699148048592253,0.0196368583525911,"concordant",12,TRUE
"TraesNOR2D03G01237370",0.0719775596469843,FALSE,TRUE,0.877668274666527,0.712818389388011,"kinetics_limited",12,FALSE
"TraesNOR2D03G01237740",1.14981834187177,FALSE,TRUE,0.779845414391474,0.545069056433007,"concordant",12,TRUE
"TraesNOR2D03G01238020",-29.5572569056206,FALSE,TRUE,0.348124033138932,0.15364962656665,"concordant",432,TRUE
"TraesNOR2D03G01238030",1.83177910976347,FALSE,TRUE,0.483812535248292,0.244766566582292,"concordant",12,TRUE
"TraesNOR2D03G01238140",-4.69490359910411,TRUE,TRUE,5.38541362513507e-08,3.5283384479466e-09,"anticorrelated",44.7179786278566,FALSE
"TraesNOR2D03G01238740",389.466090063842,FALSE,FALSE,2.88168906902304e-08,1.81068568010075e-09,"protein_only",432,TRUE
"TraesNOR2D03G01240850",35.9041981460525,FALSE,FALSE,0.0668511704104913,0.0185316183273647,"protein_only",432,TRUE
"TraesNOR2D03G01242330",3.79818318211374,TRUE,TRUE,0.00115207826266265,0.000161902837842687,"amplified",18.0501797427549,TRUE
"TraesNOR2D03G01243240",115.562178987088,TRUE,TRUE,6.80401844018854e-13,2.7300481045145e-14,"amplified",432,TRUE
"TraesNOR2D03G01244170",17.7599886581175,TRUE,TRUE,0.0188862552718005,0.0040342417735073,"amplified",432,TRUE
"TraesNOR2D03G01244280",-0.448381158295495,FALSE,TRUE,0.505688494908437,0.262107198175065,"kinetics_limited",28.4106943238894,FALSE
"TraesNOR2D03G01245590",6.74826953116047,FALSE,TRUE,0.874036389512629,0.702952284296013,"kinetic_lag",432,TRUE
"TraesNOR2D03G01246420",1.26223200786384,FALSE,TRUE,0.820931706358692,0.608975700762689,"concordant",12,TRUE
"TraesNOR2D03G01246500",0.549805085980593,FALSE,TRUE,0.945573927409905,0.858363002107829,"kinetic_lag",19.7643071395929,TRUE
"TraesNOR2D03G01247200",0.644835270473797,FALSE,TRUE,0.682073101107124,0.415272651788617,"concordant",12,TRUE
"TraesNOR2D03G01247750",253.763959978112,FALSE,FALSE,0.0253169411606761,0.00571704525144168,"protein_only",432,TRUE
"TraesNOR2D03G01248610",0.176532027646042,FALSE,TRUE,0.529929844401051,0.278870340593621,"kinetics_limited",12,FALSE
"TraesNOR2D03G01248920",3.64870347870758,FALSE,TRUE,0.912018672214986,0.779001153464797,"kinetics_limited",432,FALSE
"TraesNOR2D03G01248950",8.96241061353102,FALSE,TRUE,0.83423138083014,0.632876073995378,"kinetic_lag",432,TRUE
"TraesNOR2D03G01249600",1.19552227592668,FALSE,TRUE,0.621700098750434,0.352726534026463,"concordant",12,TRUE
"TraesNOR2D03G01250450",-4.85958377708577,FALSE,FALSE,0.000321196397218872,3.77292143273185e-05,"protein_only",28.4106943238894,FALSE
"TraesNOR2D03G01250630",-0.666083376102303,TRUE,TRUE,0.0421925805828727,0.0106810448228788,"anticorrelated",12,FALSE
"TraesNOR2D03G01252210",-24.8015963989395,TRUE,TRUE,7.71153620031016e-06,6.56205542146959e-07,"anticorrelated",432,FALSE
"TraesNOR2D03G01252950",0.57918369613619,FALSE,TRUE,0.79573926224949,0.570698831231462,"kinetic_lag",12,TRUE
"TraesNOR2D03G01253420",0.729058737139893,FALSE,TRUE,0.968428134774122,0.911752128409794,"kinetics_limited",432,FALSE
"TraesNOR2D03G01253890",2.37559655174344,FALSE,TRUE,0.756185535565037,0.51162987650462,"kinetics_limited",432,FALSE
"TraesNOR2D03G01254500",-0.218909140352747,FALSE,TRUE,0.740028931610375,0.489459485582794,"kinetics_limited",12,FALSE
"TraesNOR2D03G01255350",7.64848482916258,TRUE,TRUE,2.14585485195394e-11,9.98265486468203e-13,"amplified",70.3853833969828,TRUE
"TraesNOR2D03G01256220",0.884000469849073,FALSE,TRUE,0.869021773884979,0.694678386412416,"concordant",12,TRUE
"TraesNOR2D03G01256400",0.88115452588325,FALSE,FALSE,0.983293170364139,0.958013190037252,"protein_only",17.2496981289927,TRUE
"TraesNOR2D03G01256460",55.1108646548242,TRUE,TRUE,1.90827854449406e-11,8.80345597188577e-13,"amplified",432,TRUE
"TraesNOR2D03G01257500",1.7534463582371,FALSE,TRUE,0.713408956442643,0.451683159287094,"concordant",12,TRUE
"TraesNOR2D03G01258090",0.719587280340569,FALSE,TRUE,0.969290125296431,0.915533200953734,"kinetics_limited",432,FALSE
"TraesNOR2D03G01260030",1082.04542968153,FALSE,FALSE,0.00038340145038738,4.65224477500484e-05,"protein_only",262.291005871647,TRUE
"TraesNOR2D03G01260160",10.5420907807546,FALSE,FALSE,0.833242796674278,0.630221630669322,"unchanged",432,TRUE
"TraesNOR2D03G01260230",0.224084482494368,FALSE,TRUE,0.971714528219469,0.923567913663706,"kinetics_limited",12,FALSE
"TraesNOR2D03G01260530",11.7795973345789,FALSE,FALSE,3.0218353941085e-07,2.11347560545869e-08,"protein_only",15.0550223410211,TRUE
"TraesNOR2D03G01262340",1.85070433028563,FALSE,TRUE,0.156806030967808,0.0547407756877343,"concordant",12,TRUE
"TraesNOR2D03G01262710",0.684343963983653,FALSE,TRUE,0.450170566714067,0.221386623312035,"concordant",12,TRUE
"TraesNOR2D03G01262940",8.19944734829984,FALSE,TRUE,0.600303157354466,0.336863275933549,"concordant",432,TRUE
"TraesNOR2D03G01264810",1.88115391398614,FALSE,TRUE,0.136194191050067,0.0458556522298829,"concordant",12,TRUE
"TraesNOR2D03G01264910",-1.50177180186871,FALSE,TRUE,0.13252715885249,0.0442295421667325,"kinetics_limited",18.8878081407205,FALSE
"TraesNOR2D03G01265000",-0.247336601221966,FALSE,TRUE,0.142388153118491,0.0484379160153035,"kinetics_limited",12,FALSE
"TraesNOR2D03G01265370",-0.226111964075137,FALSE,TRUE,0.114407268129977,0.0367873847282238,"kinetics_limited",22.6454882738852,FALSE
"TraesNOR2D03G01265410",7.07902983590537,FALSE,TRUE,0.947780019766355,0.864188568045496,"kinetic_lag",432,TRUE
"TraesNOR2D03G01266410",0.711436899334211,FALSE,TRUE,0.982264447309544,0.955770176817806,"kinetics_limited",73.6516553552258,FALSE
"TraesNOR2D03G01266810",5.39020607011021,FALSE,TRUE,0.83563879984269,0.634463496604733,"kinetic_lag",432,TRUE
"TraesNOR2D03G01266830",31.3388361544647,FALSE,FALSE,0.792208776969163,0.565402736344342,"unchanged",432,TRUE
"TraesNOR2D03G01267780",0.320937102269209,FALSE,TRUE,0.704998432549814,0.439756354073048,"kinetics_limited",12,FALSE
"TraesNOR2D03G01268540",1.08184246493399,FALSE,TRUE,0.974320322858128,0.933931683730904,"concordant",24.7960071284479,TRUE
"TraesNOR2D03G01269570",1.16146865475871,FALSE,FALSE,0.971714528219469,0.923683995020113,"protein_only",28.4106943238894,TRUE
"TraesNOR2D03G01270220",-5.95368543804868,FALSE,TRUE,0.741172423906826,0.49209034361953,"kinetics_limited",432,FALSE
"TraesNOR2D03G01270300",-5.17145332920054,FALSE,FALSE,0.843295288383425,0.648122856840527,"unchanged",432,FALSE
"TraesNOR2D03G01270780",0.115418500129309,FALSE,TRUE,0.836004333627993,0.635441505080652,"kinetics_limited",12,FALSE
"TraesNOR2D03G01270790",537.446908741682,FALSE,FALSE,8.33465407656172e-36,7.75466942576008e-38,"protein_only",432,TRUE
"TraesNOR2D03G01270840",-13.8030383296804,FALSE,TRUE,0.470776012617498,0.235889899712392,"kinetics_limited",432,FALSE
"TraesNOR2D03G01275720",0.0200538536262311,FALSE,TRUE,0.900652424177635,0.755910531463388,"kinetics_limited",12,FALSE
"TraesNOR2D03G01275800",0.237591633320799,FALSE,TRUE,0.771165258642011,0.533941132752329,"kinetics_limited",12,FALSE
"TraesNOR2D03G01275910",9.63884673499758,FALSE,TRUE,0.374585945078141,0.170753582588741,"concordant",432,TRUE
"TraesNOR2D03G01278030",2.41814143871192,TRUE,TRUE,0.00955595189688298,0.00179486671604567,"amplified",13.1395747330612,TRUE
"TraesNOR2D03G01279150",-0.103228766700415,TRUE,TRUE,0.00668429193597945,0.00118941267633827,"anticorrelated",432,FALSE
"TraesNOR2D03G01279820",4.38462936071537,FALSE,TRUE,0.321802297636083,0.138164777915085,"concordant",121.306161481677,TRUE
"TraesNOR2D03G01281060",247.118092576176,FALSE,FALSE,0.371411542066417,0.168967414078287,"protein_only",432,TRUE
"TraesNOR2D03G01281100",1.34042971503647,FALSE,TRUE,0.975350489149202,0.94207627203537,"kinetic_lag",64.2809693557729,TRUE
"TraesNOR2D03G01281140",2.32344531416185,FALSE,TRUE,0.831702654230077,0.625767063574134,"concordant",58.7059815816097,TRUE
"TraesNOR2D03G01281540",0.937184673946724,FALSE,TRUE,0.961131583208787,0.894062893548938,"concordant",12,TRUE
"TraesNOR2D03G01281960",-0.547000884363983,FALSE,TRUE,0.329547357448509,0.142448266545876,"kinetics_limited",15.7536588324337,FALSE
"TraesNOR2D03G01282490",-17.6513732011293,FALSE,FALSE,6.24050426522965e-06,5.20142824975528e-07,"protein_only",31.1087034405752,FALSE
"TraesNOR2D03G01283390",20.2707455797786,FALSE,TRUE,0.417371562501533,0.196635250211877,"concordant",432,TRUE
"TraesNOR2D03G01284530",18.1925926976047,FALSE,TRUE,0.46734933116052,0.233663431486011,"concordant",432,TRUE
"TraesNOR2D03G01284930",0.854293985413351,FALSE,TRUE,0.941584635577929,0.851240693997957,"kinetics_limited",58.7059815816097,FALSE
"TraesNOR2D03G01285370",-8.48708246704267,FALSE,FALSE,0.794687738897766,0.5690726354816,"unchanged",432,FALSE
"TraesNOR2D03G01286210",0.0972060005890202,FALSE,TRUE,0.865815510210811,0.690072924689761,"kinetics_limited",12,FALSE
"TraesNOR2D03G01286370",0.420947965569929,FALSE,TRUE,0.720623511052476,0.459856854379684,"kinetic_lag",12,TRUE
"TraesNOR2D03G01286490",-10.5722823235799,TRUE,TRUE,0.00164594916724602,0.000240559347180364,"anticorrelated",126.935439813159,FALSE
"TraesNOR2D03G01288350",-9.26709467050567,FALSE,FALSE,0.684002613317892,0.417110335626689,"unchanged",432,FALSE
"TraesNOR2D03G01288460",-0.937857801807612,FALSE,TRUE,0.0784474294558559,0.0227480818891181,"kinetics_limited",12,FALSE
"TraesNOR2D03G01288590",0.261097288661126,FALSE,TRUE,0.756294193128421,0.513969265576321,"kinetics_limited",12,FALSE
"TraesNOR2D03G01288820",4.08395475291412,TRUE,TRUE,0.000929540633489815,0.000125043845637126,"amplified",27.1507490621466,TRUE
"TraesNOR2D03G01289100",17.9408275548619,FALSE,FALSE,0.33766811063319,0.147403527374727,"protein_only",432,TRUE
"TraesNOR2D03G01289180",1.89556697983961,FALSE,TRUE,0.0718600040291663,0.0203085648138253,"concordant",13.1395747330612,TRUE
"TraesNOR2D03G01289620",6.91451607712768,TRUE,TRUE,0.0145383115235,0.00295464834802492,"amplified",12,TRUE
"TraesNOR2D03G01289900",1.05279774602243,FALSE,TRUE,0.947780019766355,0.865411227500055,"concordant",23.6963644609556,TRUE
"TraesNOR2D03G01289930",1.81291114427067,FALSE,TRUE,0.783504609336755,0.553267550264353,"concordant",64.2809693557729,TRUE
"TraesNOR2D03G01290880",10.6430819205439,FALSE,FALSE,0.725347054921147,0.466927228027356,"unchanged",432,TRUE
"TraesNOR2D03G01291910",0.503448802218297,TRUE,TRUE,5.63850267847013e-06,4.65594522393541e-07,"buffered",432,FALSE
"TraesNOR2D03G01291970",-12.6542304140983,FALSE,FALSE,0.00409449378130017,0.000677785944801385,"protein_only",12,FALSE
"TraesNOR2D03G01292000",0.0632501148703207,FALSE,TRUE,0.863678073469591,0.683375440182762,"kinetics_limited",12,FALSE
"TraesNOR2D03G01292420",3.92911920443537,TRUE,TRUE,4.33473712753606e-09,2.52068450913126e-10,"amplified",12,TRUE
"TraesNOR2D03G01292430",-0.735671515692268,FALSE,TRUE,0.323918187372961,0.13963831143971,"kinetics_limited",39.0285187748384,FALSE
"TraesNOR2D03G01292640",2.77562645832533,FALSE,TRUE,0.515279047271449,0.268440413014672,"concordant",101.177218024281,TRUE
"TraesNOR2D03G01293520",44.1843157277062,FALSE,FALSE,1.52342540154792e-74,2.95294708576841e-77,"protein_only",12.5568665198263,TRUE
"TraesNOR2D03G01293920",3.65965576869443,FALSE,TRUE,0.968582086276795,0.913760227545874,"kinetics_limited",432,FALSE
"TraesNOR2D03G01295100",0.814809460651628,FALSE,TRUE,0.865815510210811,0.690009569324744,"kinetic_lag",46.7931407222033,TRUE
"TraesNOR2D03G01295530",-2.05966533895089,FALSE,TRUE,0.504941964796663,0.260741499170054,"kinetics_limited",432,FALSE
"TraesNOR2D03G01297390",1.6097393121693,FALSE,TRUE,0.457188326587274,0.226334364431847,"concordant",20.6814805507265,TRUE
"TraesNOR2D03G01297730",0.13657663325417,TRUE,TRUE,5.40116460948883e-11,2.6487587637152e-12,"buffered",12,FALSE
"TraesNOR2D03G01297800",-2.54808931667605,FALSE,TRUE,0.0608995986986841,0.016691613211851,"kinetics_limited",51.2368307928365,FALSE
"TraesNOR2D03G01298060",5.12455109520301,FALSE,TRUE,0.897688727336659,0.74978498276675,"kinetics_limited",432,FALSE
"TraesNOR2D03G01298100",-73.0901800605834,FALSE,FALSE,1.10468341741286e-10,5.50307498110304e-12,"protein_only",80.6459524794712,FALSE
"TraesNOR2D03G01298590",0.0854729753477736,FALSE,TRUE,0.890346100296875,0.735023074464894,"kinetics_limited",12,FALSE
"TraesNOR2D03G01298600",0.135622928696526,FALSE,TRUE,0.913220987396664,0.785770103325023,"kinetics_limited",12,FALSE
"TraesNOR2D03G01298610",-0.285074102533643,FALSE,TRUE,0.198262234247805,0.0742090277830029,"kinetics_limited",12,FALSE
"TraesNOR2D03G01300970",0.151094418258689,FALSE,TRUE,0.712450909399527,0.449704685813126,"kinetics_limited",12,FALSE
"TraesNOR2D03G01301350",0.178015551347469,FALSE,TRUE,0.594139279991397,0.331645475359816,"kinetics_limited",12,FALSE
"TraesNOR2D03G01302000",-1.06347943301339,FALSE,TRUE,0.828286601668486,0.617642674281579,"kinetics_limited",432,FALSE
"TraesNOR2D03G01303340",-0.290779043598145,FALSE,FALSE,0.822169915068338,0.610281989328312,"unchanged",12,FALSE
"TraesNOR2D03G01305060",0.221483278629213,FALSE,TRUE,0.730598496779209,0.472577786359811,"kinetics_limited",12,FALSE
"TraesNOR2D03G01305740",1.12641585155544,FALSE,TRUE,0.954614110469991,0.876897900662394,"kinetic_lag",51.2368307928365,TRUE
"TraesNOR2D03G01306140",2.71486851082388,TRUE,TRUE,7.841328115302e-16,2.47748882107817e-17,"amplified",42.7348449302225,TRUE
"TraesNOR2D03G01306370",-2.42101244999998,TRUE,TRUE,0.0114435342643883,0.00222260541440532,"anticorrelated",67.2639626637902,FALSE
"TraesNOR2D03G01308350",0.24915456870312,FALSE,TRUE,0.772571373154317,0.536262470879164,"kinetics_limited",12,FALSE
"TraesNOR2D03G01309960",-7.16417723488291,FALSE,FALSE,2.81493418989787e-05,2.62996371298851e-06,"protein_only",61.4302645529711,FALSE
"TraesNOR2D03G01312300",-12.4933655599437,FALSE,FALSE,6.35096196671471e-50,3.69313547201864e-52,"protein_only",12,FALSE
"TraesNOR2D03G01313950",26.0816859334746,FALSE,TRUE,0.238789922886895,0.0940949671111309,"concordant",432,TRUE
"TraesNOR2D03G01314180",1.80393128470092,FALSE,FALSE,0.854026885849141,0.665972118970943,"unchanged",12,TRUE
"TraesNOR2D03G01314580",1.0781842530348,FALSE,TRUE,0.947780019766355,0.864597429217332,"concordant",18.0501797427549,TRUE
"TraesNOR2D03G01314630",14.8184185341647,FALSE,TRUE,0.495684690104028,0.253847441607839,"concordant",432,TRUE
"TraesNOR2D03G01315170",5.95711273912582,FALSE,TRUE,0.865815510210811,0.689270701110194,"kinetic_lag",432,TRUE
"TraesNOR2D03G01315270",3.14657970519723,TRUE,TRUE,1.65554095398496e-05,1.48899205785815e-06,"amplified",12,TRUE
"TraesNOR2D03G01316150",1.56971087813672,FALSE,TRUE,0.331229893710908,0.143624980079725,"kinetics_limited",432,FALSE
"TraesNOR2D03G01317280",-5.59198772863774,TRUE,TRUE,2.56757013711489e-16,7.71415722529189e-18,"anticorrelated",12.5568665198263,FALSE
"TraesNOR2D03G01317620",0.141204280173878,FALSE,TRUE,0.786684635228478,0.558257889042733,"kinetics_limited",12,FALSE
"TraesNOR2D03G01317830",7.42587740738774,FALSE,FALSE,0.0980792386095893,0.0299998136316984,"protein_only",12,TRUE
"TraesNOR2D03G01319390",1.29838617298962,FALSE,TRUE,0.807325160762367,0.588710458381087,"concordant",12,TRUE
"TraesNOR2D03G01320670",-0.880600551855849,TRUE,TRUE,0.00210762459170927,0.000318205671556651,"anticorrelated",12,FALSE
"TraesNOR2D03G01320700",2.35178658795926,TRUE,TRUE,0.0148731377950753,0.00303574609385816,"amplified",12,TRUE
"TraesNOR2D03G01320740",53.844762557643,TRUE,TRUE,0.0335918889992032,0.00810007945629168,"amplified",432,TRUE
"TraesNOR2D03G01321020",2.48353014650097,FALSE,TRUE,0.143907748590462,0.049122222381819,"concordant",12,TRUE
"TraesNOR2D03G01321410",2.68498488914134,TRUE,TRUE,0.000974626491486284,0.000132431318187999,"amplified",12,TRUE
"TraesNOR2D03G01322820",4.97057177434592,FALSE,FALSE,0.0668237418456032,0.0184972860941442,"unchanged",12,TRUE
"TraesNOR2D03G01323930",10.3510555850157,FALSE,FALSE,0.847455347410273,0.654769725678881,"unchanged",432,TRUE
"TraesNOR3A03G01324690",8.58166303208678,TRUE,TRUE,0.000144203299944541,1.56530040645364e-05,"amplified",12,TRUE
"TraesNOR3A03G01325180",1.60258838857199,FALSE,FALSE,0.874036389512629,0.703681503083476,"protein_only",12,TRUE
"TraesNOR3A03G01325190",0.447894461818869,FALSE,TRUE,0.684803238693299,0.418660479712864,"kinetic_lag",12,TRUE
"TraesNOR3A03G01328800",-1.11636676766831,FALSE,TRUE,0.734881757000448,0.480757109881084,"kinetics_limited",432,FALSE
"TraesNOR3A03G01331350",0.206795556109575,FALSE,TRUE,0.78289063390779,0.550081877640388,"kinetics_limited",12,FALSE
